[5946.11, 5946.11, 5954.07, 5938.15, 5946.11]	Average:5946.110000000001
[5946.11, 5954.07, 5946.11, 5946.11, 5938.15]	Average:5946.110000000001
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5954.07, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5950.886
[5938.15, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5946.11, 5946.11, 5946.11, 5938.15, 5954.07]	Average:5946.109999999999
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5938.15, 5954.07, 5946.11, 5938.15, 5946.11]	Average:5944.517999999999
[5946.11, 5954.07, 5946.11, 5938.15, 5954.07]	Average:5947.702
[5946.11, 5946.11, 5946.11, 5938.15, 5946.11]	Average:5944.517999999999
[5954.07, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5938.15, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5944.518
[5946.11, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5954.07, 5946.11, 5954.07, 5938.15, 5946.11]	Average:5947.702
[5954.07, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5938.15, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5954.07, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5938.15, 5954.07]	Average:5946.109999999999
[5938.15, 5946.11, 5946.11, 5938.15, 5954.07]	Average:5944.517999999999
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5946.11, 5946.11, 5938.15, 5938.15, 5946.11]	Average:5942.9259999999995
[5954.07, 5946.11, 5938.15, 5946.11, 5946.11]	Average:5946.110000000001
[5938.15, 5954.07, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5938.15, 5946.11, 5954.07]	Average:5946.11
[5946.11, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5938.15, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5938.15, 5938.15, 5954.07, 5946.11, 5946.11]	Average:5944.518
[5954.07, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5954.07, 5946.11]	Average:5950.886
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5954.07, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5950.886
[5954.07, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5954.07, 5938.15]	Average:5949.294
[5954.07, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5954.07, 5946.11]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5938.15, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5946.11
[5938.15, 5938.15, 5946.11, 5946.11, 5946.11]	Average:5942.926
[5954.07, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5954.07, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5954.07, 5938.15, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5950.886
[5946.11, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5938.15, 5954.07, 5938.15]	Average:5944.517999999999
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5946.11, 5946.11, 5946.11, 5938.15, 5946.11]	Average:5944.517999999999
[5954.07, 5946.11, 5946.11, 5938.15, 5954.07]	Average:5947.702
[5954.07, 5954.07, 5954.07, 5938.15, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5938.15]	Average:5944.517999999999
[5938.15, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5946.11
[5954.07, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5949.294
[5938.15, 5938.15, 5954.07, 5946.11, 5954.07]	Average:5946.11
[5954.07, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5946.11, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5954.07, 5938.15, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5954.07, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5954.07, 5938.15, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5954.07, 5938.15, 5946.11, 5946.11]	Average:5946.110000000001
[5954.07, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5938.15, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5954.07, 5954.07, 5946.11, 5954.07]	Average:5950.886
[5954.07, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5954.07, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5954.07, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5954.07, 5938.15, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5946.11, 5946.11, 5938.15, 5954.07, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5954.07, 5946.11, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5946.11, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5954.07, 5938.15, 5954.07]	Average:5947.702
[5938.15, 5946.11, 5938.15, 5946.11, 5946.11]	Average:5942.9259999999995
[5946.11, 5938.15, 5946.11, 5954.07, 5954.07]	Average:5947.701999999999
[5946.11, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5938.15, 5954.07, 5946.11]	Average:5947.702
[5946.11, 5954.07, 5954.07, 5946.11, 5954.07]	Average:5950.886
[5938.15, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5938.15, 5946.11, 5938.15, 5954.07, 5954.07]	Average:5946.109999999999
[5946.11, 5938.15, 5946.11, 5946.11, 5954.07]	Average:5946.11
[5954.07, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5938.15, 5946.11, 5954.07, 5954.07]	Average:5947.701999999999
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5954.07, 5946.11, 5946.11, 5938.15, 5954.07]	Average:5947.702
[5954.07, 5946.11, 5946.11, 5946.11, 5938.15]	Average:5946.110000000001
[5954.07, 5954.07, 5954.07, 5946.11, 5954.07]	Average:5952.478
[5954.07, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5949.294
[5938.15, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5938.15, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5938.15, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5947.701999999999
[5946.11, 5954.07, 5954.07, 5946.11, 5938.15]	Average:5947.702
[5954.07, 5946.11, 5938.15, 5954.07, 5946.11]	Average:5947.702
[5954.07, 5954.07, 5946.11, 5938.15, 5938.15]	Average:5946.110000000001
[5954.07, 5954.07, 5946.11, 5938.15, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5954.07, 5954.07, 5946.11, 5954.07]	Average:5952.478
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5938.15, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5938.15, 5946.11, 5954.07, 5954.07]	Average:5947.701999999999
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5938.15, 5946.11, 5946.11]	Average:5944.518
[5954.07, 5946.11, 5938.15, 5938.15, 5946.11]	Average:5944.518000000001
[5954.07, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5949.294
[5954.07, 5946.11, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5946.11, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5954.07, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5950.886
[5954.07, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5950.886
[5954.07, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5938.15, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5944.518
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5946.11, 5954.07, 5946.11, 5938.15, 5954.07]	Average:5947.702
[5946.11, 5946.11, 5946.11, 5938.15, 5938.15]	Average:5942.9259999999995
[5946.11, 5954.07, 5938.15, 5954.07, 5946.11]	Average:5947.702
[5946.11, 5954.07, 5954.07, 5954.07, 5946.11]	Average:5950.886
[5946.11, 5946.11, 5954.07, 5954.07, 5938.15]	Average:5947.702
[5946.11, 5946.11, 5938.15, 5946.11, 5954.07]	Average:5946.11
[5938.15, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5946.11
[5946.11, 5954.07, 5954.07, 5938.15, 5946.11]	Average:5947.702
[5954.07, 5946.11, 5938.15, 5946.11, 5954.07]	Average:5947.702
[5946.11, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5938.15, 5954.07, 5946.11, 5938.15, 5946.11]	Average:5944.517999999999
[5946.11, 5946.11, 5938.15, 5954.07, 5954.07]	Average:5947.701999999999
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5946.11, 5954.07, 5946.11, 5938.15, 5954.07]	Average:5947.702
[5954.07, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5950.886
[5954.07, 5938.15, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5938.15, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5954.07, 5954.07, 5946.11, 5954.07]	Average:5952.478
[5954.07, 5946.11, 5938.15, 5954.07, 5946.11]	Average:5947.702
[5946.11, 5954.07, 5938.15, 5946.11, 5946.11]	Average:5946.110000000001
[5954.07, 5954.07, 5954.07, 5946.11, 5938.15]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5954.07, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5954.07, 5938.15, 5946.11, 5954.07]	Average:5947.702
[5954.07, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5938.15, 5946.11, 5946.11, 5938.15]	Average:5942.9259999999995
[5954.07, 5938.15, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5954.07, 5954.07, 5954.07, 5946.11]	Average:5952.478
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5938.15, 5938.15, 5954.07, 5954.07]	Average:5946.109999999999
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5938.15, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5938.15, 5954.07, 5954.07]	Average:5947.701999999999
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5938.15, 5938.15, 5946.11, 5938.15, 5946.11]	Average:5941.334
[5954.07, 5938.15, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5946.11, 5938.15, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5954.07, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5950.886
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5946.11, 5938.15, 5946.11, 5938.15, 5938.15]	Average:5941.334
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5954.07, 5938.15, 5946.11]	Average:5946.110000000001
[5946.11, 5946.11, 5938.15, 5946.11, 5946.11]	Average:5944.518
[5946.11, 5954.07, 5954.07, 5946.11, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5954.07, 5954.07, 5938.15]	Average:5947.702
[5946.11, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5938.15, 5954.07, 5954.07]	Average:5947.701999999999
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5954.07, 5954.07, 5954.07, 5938.15, 5954.07]	Average:5950.886
[5938.15, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5947.701999999999
[5954.07, 5954.07, 5954.07, 5954.07, 5938.15]	Average:5950.886
[5946.11, 5938.15, 5954.07, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5954.07, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5938.15, 5954.07]	Average:5946.109999999999
[5946.11, 5946.11, 5954.07, 5938.15, 5946.11]	Average:5946.110000000001
[5946.11, 5946.11, 5954.07, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5938.15, 5954.07, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5954.07, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5938.15, 5938.15, 5954.07]	Average:5944.517999999999
[5946.11, 5954.07, 5946.11, 5938.15, 5938.15]	Average:5944.518000000001
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5946.11, 5938.15, 5938.15]	Average:5944.518000000001
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5938.15, 5938.15]	Average:5944.518000000001
[5954.07, 5938.15, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5946.11, 5946.11, 5938.15]	Average:5946.110000000001
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5938.15, 5954.07, 5938.15, 5946.11, 5946.11]	Average:5944.518
[5938.15, 5946.11, 5954.07, 5954.07, 5938.15]	Average:5946.109999999999
[5954.07, 5946.11, 5954.07, 5938.15, 5954.07]	Average:5949.294
[5954.07, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5954.07, 5938.15, 5954.07, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5954.07, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5946.11, 5954.07, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5954.07, 5946.11, 5954.07, 5946.11, 5938.15]	Average:5947.702
[5946.11, 5946.11, 5946.11, 5954.07, 5938.15]	Average:5946.109999999999
[5946.11, 5946.11, 5938.15, 5954.07, 5954.07]	Average:5947.701999999999
[5954.07, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5938.15, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5947.701999999999
[5954.07, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5952.478
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5954.07, 5938.15, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5954.07, 5946.11, 5954.07, 5938.15, 5946.11]	Average:5947.702
[5954.07, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5946.11, 5938.15, 5946.11]	Average:5944.517999999999
[5946.11, 5954.07, 5954.07, 5938.15, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5938.15, 5946.11, 5946.11, 5954.07, 5938.15]	Average:5944.517999999999
[5954.07, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5938.15, 5954.07, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5938.15, 5946.11]	Average:5946.110000000001
[5954.07, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5954.07, 5946.11, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5954.07, 5938.15, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5946.11, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5947.702
[5938.15, 5946.11, 5954.07, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5954.07, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5946.11, 5954.07, 5946.11, 5954.07, 5946.11]	Average:5949.294
[5954.07, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5950.886
[5954.07, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5952.478
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5954.07, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5950.886
[5954.07, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5950.886
[5954.07, 5938.15, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5950.886
[5946.11, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5947.701999999999
[5946.11, 5946.11, 5946.11, 5938.15, 5938.15]	Average:5942.9259999999995
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5938.15, 5954.07, 5938.15]	Average:5944.517999999999
[5946.11, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5947.702
[5954.07, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5952.478
[5954.07, 5946.11, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5954.07, 5954.07, 5954.07, 5954.07, 5946.11]	Average:5952.478
[5954.07, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5952.478
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5950.886
[5954.07, 5946.11, 5946.11, 5946.11, 5954.07]	Average:5949.294
[5938.15, 5938.15, 5938.15, 5946.11, 5946.11]	Average:5941.334
[5946.11, 5946.11, 5946.11, 5954.07, 5938.15]	Average:5946.109999999999
[5954.07, 5946.11, 5946.11, 5938.15, 5946.11]	Average:5946.110000000001
[5954.07, 5938.15, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5938.15, 5946.11]	Average:5946.110000000001
[5946.11, 5938.15, 5954.07, 5954.07, 5946.11]	Average:5947.701999999999
[5938.15, 5954.07, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5954.07, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5950.886
[5946.11, 5946.11, 5954.07, 5946.11, 5954.07]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5938.15, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5946.11, 5946.11, 5946.11]	Average:5946.11
[5946.11, 5946.11, 5946.11, 5954.07, 5946.11]	Average:5947.701999999999
[5946.11, 5938.15, 5946.11, 5946.11, 5946.11]	Average:5944.518
[5954.07, 5946.11, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5954.07, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5950.886
[5946.11, 5954.07, 5954.07, 5946.11, 5946.11]	Average:5949.294
[5946.11, 5946.11, 5954.07, 5954.07, 5946.11]	Average:5949.294
[5946.11, 5954.07, 5954.07, 5954.07, 5954.07]	Average:5952.478
[5938.15, 5954.07, 5946.11, 5954.07, 5954.07]	Average:5949.294
[5954.07, 5954.07, 5946.11, 5946.11, 5954.07]	Average:5950.886
[5946.11, 5938.15, 5946.11, 5946.11, 5946.11]	Average:5944.518
[5938.15, 5946.11, 5938.15, 5946.11, 5946.11]	Average:5942.9259999999995
